lid,rid
26932,71672
108803,870489
764306,980952
865683,875749
927226,994600
312884,1205323
31112,495509
387734,570914
315302,747909
279521,308879
71672,415101
540018,912375
493007,1218567
846886,1119165
289664,731637
142256,773365
148056,297336
275914,1150661
211360,1169751
161055,1127720
77609,608748
781142,1014258
711334,1139253
391804,436454
459958,985595
26932,869077
145664,748750
278459,1076430
1032582,1096385
36735,928300
14711,1059559
689059,738563
125931,130471
539390,588289
152026,445013
100712,1110276
282995,427463
369220,970160
505897,1202236
215867,912287
297404,613502
40142,864264
463974,826955
106380,503953
394021,605098
168372,1139253
375154,504869
165007,605951
175500,1001761
130808,1128579
901116,1210604
462340,911565
398423,1205323
210502,921205
394021,857638
439539,1007669
50865,798974
421591,908878
414204,745432
459475,1084205
750502,1205323
777410,1209704
286144,398423
365043,966007
850439,1000885
394021,871759
634898,786516
826955,1101685
71672,451182
47254,792977
228352,338516
690581,1207251
18895,388552
437403,1153515
275298,425160
903579,943780
765701,811472
558052,987742
192451,446902
487007,799578
261574,425160
241482,436356
270417,548585
177206,1030666
92947,522925
754362,1009552
5217,463209
78539,156167
1069348,1109390
323855,652372
90967,323187
844619,1016554
310517,1155849
538801,914826
187051,1220266
209280,797622
608748,1012759
189648,396876
5338,207000
472550,1056670
310517,1188279
228806,769399
518451,802621
580343,1077256
338038,1113828
695299,791724
841545,848184
33218,45876
848546,870489
634742,949600
451182,723261
21870,897431
711334,987199
805870,921450
99258,750502
912225,1191634
55567,428714
334803,450609
516338,1141234
332945,910871
388689,1043475
277908,607977
847502,925514
415101,492156
7610,1139253
869077,976632
656186,1002305
71260,553334
298479,870489
605098,976632
717771,1102164
42401,621640
331031,805337
601034,1183472
183836,184941
175347,1127720
508820,1116316
1090796,1209704
634742,1005950
138838,216590
22273,700318
674226,1041786
480511,1132226
373292,1222438
123039,717535
757167,947625
241802,710861
266127,626892
746403,1135306
571884,873364
168372,987199
13494,383347
76617,104977
574051,629244
108803,1180615
277909,325032
640306,773674
881014,1127711
854639,1194719
452049,812134
204551,726294
501663,1201684
1163520,1170343
178833,183836
800174,1002954
184452,693686
860022,1220284
292231,549167
212358,1032528
83722,121946
684471,811391
879116,1202984
390774,486705
255873,660310
406352,548585
376998,570869
282810,525270
820325,888931
339324,633205
380753,519998
131343,134231
184941,275298
303469,315302
652372,987199
503953,839281
955385,1053566
181682,534775
758761,1188670
226582,641602
280892,869077
188765,353187
293649,557849
329240,627838
178833,1205323
5338,233766
585490,1007669
364762,1106766
393759,1014258
397150,940294
119874,778689
37430,45244
451182,949600
311700,476413
206865,249012
37113,209081
985404,995054
349486,497487
146850,234124
220829,319186
541245,813753
270417,605098
315124,1041786
293130,848670
183742,225682
268731,981894
579697,905614
281479,490629
836558,1050405
80973,1091974
199104,453895
207000,448786
72187,297964
38665,652372
376346,985404
839281,1144370
169371,1140485
42401,430390
218869,527166
103647,914407
453878,743135
45539,829943
202477,1155870
294514,673495
207461,763013
172554,1034677
550863,882648
451182,1005950
169344,640324
161055,298479
419219,695383
676111,795164
149914,254207
387739,638106
24066,1039936
203377,485193
311850,1046297
112690,372406
108803,1214952
400589,922697
212152,889132
503818,848184
546730,630199
49405,427463
200198,571471
74959,675636
315962,939447
41880,94123
1026063,1165020
535980,970907
569324,818587
268514,788055
304641,1170567
313690,602209
33802,1043037
200198,846642
930743,1003757
562278,929666
114869,680732
372202,458668
286144,971022
160757,1160737
178513,764777
204370,908090
331140,1182226
268088,625234
143122,279889
80367,830443
547553,1020255
573244,1214769
313866,844021
200198,765701
748370,892765
848546,1180615
646643,791974
160698,348310
456854,637144
243849,724007
846642,1218567
493007,507637
261336,1149811
91523,975696
800245,1221723
207000,1218567
15605,103937
298479,1180615
452196,1115787
413584,689059
610186,744478
163655,837817
623816,879286
608748,711334
978300,1169162
254619,714937
156815,935001
1127711,1160737
773674,800462
536701,633506
91952,764902
1188804,1195809
757232,872829
375515,794226
1012759,1180615
101356,139553
138693,438820
1003498,1147955
692359,760860
567494,871093
429240,1157615
116384,485586
77609,286144
38665,175347
297336,612433
233766,375154
597019,993152
252678,451182
310517,1153515
259356,543198
215675,438101
54874,187459
3470,383912
889244,1167767
79622,1183636
148959,188765
437403,571471
331140,528341
71672,178833
565684,1070322
108997,833636
219137,325477
379516,580001
360090,828723
424198,479822
918553,1144370
298498,1176803
437403,846642
960020,1178949
608217,877766
160474,1064857
811472,971022
1067339,1216618
859915,898075
275696,901109
618892,1205323
633903,1148497
184941,1127711
261574,280892
211481,915693
175347,298479
823719,970141
596207,742349
996426,1211530
437403,765701
872072,1186085
322970,382892
354987,911361
26932,750502
803695,951478
723261,880242
876917,1095409
1005950,1205323
910764,1152708
17565,246994
40002,625357
407259,1045509
342383,1157166
92897,1100347
595833,732093
238410,280892
97035,646901
62729,432899
572614,1195877
944400,1059233
325780,500022
616878,873762
5585,840632
298479,1214952
30910,759810
829955,1048175
1003986,1046095
275298,504869
64431,1190205
434323,1147508
40319,520903
648074,916354
489345,929492
597629,853375
707777,726294
11642,60734
515172,1176511
612988,830443
977783,1120161
777209,951273
261574,504869
870489,1214952
310482,728794
1012759,1214952
1026544,1219927
113342,667061
151452,924961
124112,522205
80367,151162
365252,995100
153941,1202238
70857,284917
331031,775729
400035,1081360
67322,574139
728794,1132226
949600,1182226
165097,629821
377480,1127720
966040,1048844
98370,1044837
178833,1155849
5338,343864
250725,804816
388111,1117367
61840,531760
564737,1055911
200198,394021
424515,653840
53712,421270
383406,823803
214561,457296
532506,1172567
280668,834016
277415,1111058
148282,1156348
161055,1007669
703939,1163520
732934,1083209
330226,1142158
156654,239587
370359,516767
423655,640500
1150364,1177275
394907,684471
814218,832438
165102,795348
78596,1046297
64135,660310
576965,935001
454999,567741
376203,1021258
165007,282810
225419,884883
278021,707777
104102,502985
744710,896002
282044,1221804
996146,1163058
166321,621826
326868,571874
406894,645005
462995,905927
417572,880242
247730,253808
155574,218902
493051,510999
762249,1131283
63351,278021
26932,569051
833671,960252
1026526,1199587
207375,565496
588444,867371
92080,206077
339274,647052
764596,923725
9368,640560
492121,1075579
151452,774867
366740,632678
95464,1152295
987199,1198989
674007,911446
38665,238410
370312,1110057
798285,1046079
276761,811391
989923,1035512
261574,976632
802252,1039387
695789,1138994
485193,1042017
147580,454300
220952,1042017
71672,1141234
133082,763874
589780,995434
448786,1069348
543950,991090
215223,439539
432286,500039
415801,1013892
63909,747191
380777,565419
32435,160274
859289,1003336
414327,1181980
557542,620310
61776,162079
270417,1139253
631409,725318
543560,1073700
106137,238827
238410,976632
246994,519222
92296,1061581
130464,755477
755754,1056208
77609,343864
723159,734811
391183,931405
993969,1183184
564059,977945
589800,848514
44094,215223
305567,772231
712221,954742
36198,294641
826955,1002305
60434,213101
56523,87830
634742,870489
499242,809103
836081,1180699
492156,1127711
96778,139004
280892,750502
979950,998188
915693,923715
880924,902772
568372,1032212
250876,875269
571997,949030
621640,1040368
376779,813148
129838,179277
915451,1155030
233766,647052
106380,485193
175347,1007669
560464,811350
763448,1177436
200198,723261
225190,262547
274987,295662
428253,1053870
654403,1050095
368051,380866
32614,963413
128960,1204454
604667,744505
154145,584563
168372,366740
469482,974725
919859,1104515
63000,849826
524175,989964
44031,1033001
326920,926029
763043,869102
5585,975105
114747,449817
485193,777397
544799,762252
9016,783786
653168,975781
612676,971619
67839,1170343
846387,861725
51425,159834
31256,599346
507032,1008512
996465,1147832
506532,1096054
234996,787147
569878,744386
437403,756951
914057,1038719
816831,1195475
818410,925171
310517,571471
551831,1155042
30788,726211
257598,782081
108803,175347
427882,518190
392825,1034371
456596,557804
551948,728589
87073,1087385
406352,1139253
989783,1219187
107334,692724
310517,846642
160618,861894
750883,1109262
97678,1164265
35084,314082
67839,936596
664263,1085261
401312,1173595
270417,987199
335809,1027302
255760,322315
731919,896453
296979,760418
28981,1100744
26932,377480
974571,1202114
42599,312068
213967,286411
213074,272773
289652,700571
801752,1203255
451182,870489
208041,658571
936596,1046297
11642,667991
52628,662862
168469,972210
452330,795411
18975,529211
20530,516338
407924,638353
1139253,1160737
264504,933845
282810,459475
280892,569051
970061,1192298
84610,180880
588686,785455
613440,691800
483541,551412
5338,1198989
77609,554472
967246,1093267
1014599,1215725
67939,867324
178833,1153515
689059,782971
367201,872653
33218,218902
200198,949600
59854,989853
69591,940212
286144,375154
493007,516338
237237,1061530
1041786,1179685
548585,971022
358043,696010
209036,576969
871759,1151600
844913,937032
233766,406352
6707,798858
415101,869077
99258,756951
548654,801606
654519,1197762
723261,869077
427463,1106373
165007,656186
1112703,1159766
180326,717583
72337,535042
339274,1165529
375154,881014
565083,977945
865045,1000274
77609,634742
205320,1035527
333422,747133
522629,568319
160757,1218567
379979,573925
184941,711334
702924,1021890
638193,1010543
407982,752347
64826,745176
839821,1101685
632330,781920
659382,991638
20530,417572
42401,1059233
710152,1217894
217441,395680
634742,1180615
157554,640307
424882,1215739
77609,840865
9016,412911
281751,878708
963581,1206335
504869,608748
269166,680186
437678,569265
211444,871545
406352,987199
44094,425160
953508,1074204
874645,1197933
925472,1207057
108803,608748
7289,969253
171216,897607
556062,1199890
337849,627031
1127711,1218567
674226,1144370
915261,955606
353187,408776
571104,744386
372748,408847
586032,1042856
312884,765701
785948,1046722
45022,729774
696385,985763
459475,1002305
878171,966261
162587,712798
77609,1198989
233311,362417
235120,381918
301552,1196763
246181,503953
656503,741613
378809,1218537
5585,953844
312527,1103051
918625,1127417
60734,152026
390640,895251
1153515,1160737
223817,282607
301822,812596
36384,1041123
21372,683141
861186,1104781
251464,752245
40236,106877
323855,339274
417572,869077
38665,286144
9208,897542
233766,1165529
407812,517333
513701,603067
310517,394021
377480,585490
210564,649604
168501,428253
47805,708116
668436,945941
33218,1111182
20371,1200313
514823,543895
335285,1009239
203953,784181
140611,1197095
124784,1215428
398423,765701
286144,1109390
349579,838489
780321,1025764
339620,549167
661538,1165724
791724,1101685
703939,1170343
157782,550951
634742,1214952
750502,765701
192190,1186202
560137,1002286
415275,1212083
451182,1180615
175497,1041092
280892,377480
1037652,1075792
435028,1188939
368654,653057
571884,578575
765701,949600
500039,555407
847708,1031170
696112,854758
67939,1212563
101356,204767
36537,556316
387125,455268
1005950,1153515
206865,1170343
493007,1182226
155549,509184
331140,605098
393759,871202
1134084,1208282
238357,533318
637769,658746
298817,1025848
424518,805741
817272,867324
765701,1005950
137418,1166108
151621,1043515
35659,287921
310831,1148151
660714,807956
331356,841428
306064,669254
873847,884233
1084242,1115394
77609,270417
543560,1202643
206865,936596
174328,1161628
798398,938119
112309,336263
217449,551468
28928,1090290
377480,1007669
635909,1184172
345732,665957
79522,288928
531206,1179252
103738,597560
168581,559510
343864,528341
572372,816666
516338,1127711
177915,961750
179906,605188
56962,464129
298479,608748
1132981,1161198
317339,504103
771428,1036751
112025,233282
1045358,1161917
224526,969641
683141,1053870
404251,1014330
492156,711334
1141234,1165529
37830,176272
702098,801822
782118,892666
393274,923672
260324,1179466
572886,752511
53844,818095
38665,339274
333428,941959
491207,532523
584561,859133
315123,481938
1009152,1065371
28437,723663
711334,848546
746688,1001576
528479,809861
463209,960252
56610,148959
322390,1063214
451162,1084899
139553,148243
226597,917569
303469,1111182
45244,654403
310517,723261
935443,965621
64199,964009
452134,541432
556167,968842
806990,1084013
344494,700820
276603,1026113
499363,959586
937817,1189930
779969,1129181
291431,1082577
503818,576965
253165,790394
432899,833671
569093,1024458
178833,571471
207156,949821
1127449,1136313
833671,1153063
741056,1069348
220204,828142
545579,1153874
980726,1001044
539005,1073700
178833,846642
492880,659955
622668,928785
188765,962676
278021,695299
38742,986752
663590,905332
571471,618892
528341,647052
315503,640306
258930,686640
500411,1033245
87738,1067295
67111,802407
144855,484022
178833,765701
31338,613930
872662,1050116
311850,317033
187143,621948
758982,822952
485193,839281
425587,1068120
220952,839281
56896,975781
208088,647006
428253,518190
802835,957553
275298,415101
122164,317931
312884,756951
775729,813048
317339,674226
207000,516338
590587,849545
329867,365390
102152,686881
339274,492156
234987,673316
261574,415101
228690,466682
570589,1131060
655101,1102844
141740,142873
190069,566822
391192,1062643
11350,136903
215223,1205323
833671,989787
763466,1104758
111194,747480
62729,698222
435428,961781
44094,280892
840400,1176803
640058,1216105
527144,738563
534911,937878
120315,1005316
562083,905122
280343,738264
132381,1154951
124112,635527
380615,791190
306925,575706
454696,772607
630060,1122240
141485,975781
310517,949600
1062170,1073700
77609,1160737
286144,406352
427882,906707
626297,981591
991101,1106373
735136,991898
627742,726748
7610,848546
118538,211598
366740,504869
730080,782966
749384,1127280
692473,1110048
415101,750502
398423,756951
232520,675425
723261,750502
451235,1023847
17565,665957
310517,1005950
99258,298479
301409,317339
821921,1008523
207000,417572
217999,388017
750502,756951
319186,811391
381420,1195377
520725,996614
265326,412502
257630,403147
159707,942663
8262,472186
428253,707777
97678,1012723
108803,286144
261574,451182
98106,1034303
42102,257630
230461,666268
840865,1069348
686532,862240
686001,853744
26932,1127720
257196,689353
270417,366740
628494,1194441
807548,1141234
361529,493262
63765,1218082
286095,715134
233766,492156
275116,321501
1139253,1218567
197616,885239
822083,1221366
238410,451182
502297,815090
697814,1093807
647052,1127711
182568,394042
47254,938115
217903,758861
453128,995423
376435,539005
1055892,1150661
17757,1206804
185404,777981
313382,1212321
345732,1014258
84431,345676
906707,1101685
78086,609608
448786,632678
5338,811472
87817,1079027
639942,1120523
200198,870489
638799,927725
168501,920879
423133,680608
608748,971022
394021,425160
183557,1138994
38665,554472
409414,674940
668436,673726
20530,261574
159366,265504
282810,1062170
695299,1093267
271955,536385
114869,156815
547600,838333
443559,466682
239736,673804
178833,394021
541446,846637
95056,160845
618892,765701
536239,887097
108400,340144
164870,777474
684471,1216611
756951,840865
920879,1062170
26932,160757
574777,1057148
440205,1154441
71672,277660
569555,1022452
148243,312527
670922,1179274
605098,1141234
503818,544511
439539,492156
37430,179831
297995,1214471
184941,741056
293290,505762
759459,925200
963084,1033265
27518,932646
585547,798921
451690,707540
1007669,1151600
673550,1082289
579790,777622
44094,976632
278015,993875
6772,1066215
156654,522093
38665,634742
339988,752226
428246,1007096
76617,611004
984321,1055317
556333,890956
669707,672316
534532,738017
293961,1179105
634272,1155303
619825,1096272
842661,871703
38665,840865
39374,1143143
528341,1165529
99258,585490
305568,413962
150713,486289
106076,442854
231689,1120925
326818,932335
3098,375699
792309,1218152
632678,1205323
425160,1069348
838282,944758
168501,773013
839821,1002305
1035235,1162450
36735,219659
395750,686162
1153515,1218567
71768,234417
598072,753549
180056,1023233
557155,995362
520868,639922
158766,660310
1050095,1131819
230214,935443
811472,1165529
878316,888978
195804,749384
30754,989133
1105768,1193472
277839,834695
550694,902418
148553,501000
432899,960252
560464,1123574
693686,1082162
8429,399360
137369,1147563
286766,681492
622523,965427
307378,955117
42249,224338
218329,375154
376435,826955
585632,745474
417572,569051
317033,884883
80367,148056
172554,1050095
871759,1198989
309891,332891
356312,730190
268040,913979
417129,475082
20530,548585
771418,1214536
30988,850278
952656,1208034
803741,1184021
280892,1127720
301409,1179685
331140,987199
607498,1156801
395678,887820
303463,970212
328181,1084205
765701,870489
536832,831342
178833,723261
108803,343864
933048,1028923
238444,1098530
323855,848546
183836,375154
144064,938643
606758,710890
493007,548585
652372,976632
48872,1127823
128954,173467
348769,693672
74601,946330
297336,1186085
228281,661510
335207,1074086
588778,937562
337694,832415
660310,1106781
815753,829763
5585,787055
17565,1014258
641602,685940
208120,931892
664617,820263
10744,1204302
476432,1138335
539005,1202643
503818,980490
363983,793340
355426,372483
456854,830443
821331,1153063
184941,398423
699416,1028132
496705,784035
791724,1002305
246181,485193
204551,967246
517006,710546
65776,250621
196591,321250
26932,298479
164828,599798
881014,971022
165007,984141
38665,270417
126525,438258
637144,995054
571450,763523
455582,1137592
386134,675381
910780,1061652
190234,377089
773369,1012723
674654,759317
933048,1063126
144855,777209
386493,1113440
233766,880242
63351,773013
1121169,1143410
82915,1207775
448746,664530
492156,741056
581227,1051649
179831,780321
252561,984917
376346,749384
403386,519222
708260,1217527
294464,852907
113974,1195385
44251,71269
7986,906716
127486,548889
871759,1018477
17529,865288
495829,1222782
168372,252678
323855,1160737
900540,1100603
415400,540205
401317,759847
618892,756951
178833,949600
568114,639640
116727,148964
878708,918553
1062170,1202643
598609,640306
343864,605098
646467,781181
117919,1175886
915693,953844
68579,1186966
277660,528341
289474,909943
162810,1039105
410471,711669
219554,635013
304120,1041049
603530,932340
343864,857638
309470,1119499
849291,1160002
639931,1169812
693249,898346
548491,841781
77609,448786
22156,580599
47098,240467
860454,1121429
28283,724005
564059,782971
162006,288560
98684,1197626
437335,1213476
343864,871759
289627,664010
436250,945034
986684,1095331
463209,1153063
160757,516338
49133,839542
98684,177562
108803,554472
115138,1033001
273751,831069
518190,1053870
255710,560464
451182,608748
71672,1069348
949600,987199
315124,596073
397066,873037
298479,343864
620054,663569
91344,384195
165007,802690
537591,1046297
354751,748375
564211,606958
421248,849705
9016,606987
17864,1169872
171395,917763
808443,928665
74272,730398
1029308,1150895
148243,920268
507637,1214952
20530,652372
653168,918553
571471,1151600
428253,896453
267517,592838
66403,1095293
778304,900061
2018,530053
21372,1202643
1109390,1127711
765701,1180615
208387,451723
756951,1160737
533645,915531
26932,585490
647052,711334
7610,252678
45876,315302
712861,1200640
155574,1197095
311001,1129131
276761,1216611
113219,242744
109627,785342
448081,604862
422087,673282
378983,593830
207000,261574
26932,38665
463209,989787
330438,697210
108803,840865
160757,417572
395166,619051
548025,1089282
77609,1218567
246316,625234
310517,870489
461560,651959
911238,1065429
547315,1171537
695299,984141
319186,469002
152938,1165676
197961,549167
197554,794028
218329,647052
59550,626892
41050,792610
432808,608454
452225,1107491
938944,992047
38665,1160737
343677,435690
312884,585490
380179,1010640
504869,1198989
236062,700935
382620,937995
159086,376447
280892,298479
92896,674167
380797,1198490
751653,961804
596073,975781
513296,529749
108803,1198989
299581,696797
381020,678906
275298,1141234
5215,649806
421859,488299
553707,986782
311850,884883
857137,1045890
339478,815217
197470,419670
255873,418789
157808,312794
62231,882596
261574,1141234
183836,647052
599095,967719
184941,971022
26932,1007669
646858,689455
200198,323855
971022,1012759
503953,977442
871759,1188279
114890,1159988
792977,938115
161055,439539
204621,411717
765701,1214952
642725,1083215
412911,537591
406352,848546
787132,1047901
663026,818663
530678,926065
394021,976632
649489,1197636
148518,878972
166621,180191
239250,606343
148243,427378
161055,492156
707777,967246
74200,396423
688120,974233
629196,716806
548585,1165529
298479,554472
408032,459261
495631,949881
71750,1147809
217932,262690
77789,944897
417434,1016481
450534,909844
339274,869077
188765,1097340
565083,782971
37460,115138
975147,1089047
521481,703242
884166,1168566
386510,628422
552427,617228
258682,335131
7437,873050
17562,729210
1013686,1045067
119222,399267
156815,626847
412911,608062
695299,802690
174755,418280
282093,362664
174755,989964
298479,634742
207000,548585
503871,989389
617298,1062170
288781,794110
459958,968616
33098,780984
218329,406352
451647,806771
680732,1220529
792064,890535
141485,504103
800429,1125986
382822,799281
871563,1187265
351162,1135863
595367,1163233
108803,270417
955441,1202076
633070,905095
977442,1041786
494889,833324
703259,1010640
298479,840865
445359,694507
523432,931150
324086,955141
490916,1209838
137681,397364
490146,939687
516338,632678
183836,406352
280892,585490
848546,1198989
366740,415101
439539,1205323
332608,393281
375170,604372
110070,424165
225422,817272
5338,26932
249121,1128014
310517,1180615
298479,1198989
233766,869077
5180,664230
101356,756430
382333,929910
92824,492923
595140,1126154
4505,168379
31945,38124
124992,688831
469002,980726
990713,1173361
516338,741056
1012759,1198989
73151,1176511
233318,1124086
448786,504869
308098,1136995
215727,687729
269906,920383
26558,530887
21372,376435
175347,492156
1180615,1188279
67939,269179
229780,492357
252678,1069348
646846,1028268
305765,1135587
286144,880242
42102,415275
55093,1109416
703242,775868
507637,652372
1073853,1142176
231949,423720
245939,720887
565684,944400
380179,532489
437403,618892
658066,905690
1127720,1151600
717863,999912
217271,493187
612433,694767
608062,1195748
976632,1214952
218329,1165529
73151,319186
780321,1050095
896453,1062170
217097,975133
362125,590026
141485,674226
333274,899995
280892,1007669
569051,1141234
54243,540894
559195,623821
298503,322197
432899,1153063
331140,366740
492156,971022
17878,603160
780321,952939
20014,1211551
628799,860958
559243,1180270
864513,963968
683141,906707
256533,508046
493007,1139253
225419,403386
845465,963112
1001047,1144997
446259,451462
689697,1102655
37430,1131819
528287,846078
719465,803096
595720,781142
744386,979676
44094,451182
419499,1156543
381199,725206
155934,1083722
183836,1165529
1070068,1142576
88253,1101200
203060,643730
9338,101127
198843,230534
958465,1151805
408138,1094188
887446,1025215
36861,835162
35196,411003
683141,896453
833671,1079486
471812,645237
51826,984707
114895,1209892
415101,1127720
310482,1023494
85149,251316
723261,1127720
556113,681469
804682,848173
1014969,1199214
64006,1198550
482773,741562
226072,766589
309941,1210604
608748,647052
430602,1151796
166563,625478
221119,900715
29825,320318
1053870,1155623
811472,880242
6223,998058
787330,1001044
556374,799095
99258,618892
432899,989787
286716,1001761
261348,828811
228804,838389
341327,494306
215223,765701
440942,492022
335194,1001424
393308,547553
206942,318297
442795,1072771
753886,1125210
64135,418789
460118,817088
118217,828832
314292,540515
46276,830277
839685,1034880
112196,509284
289351,1152660
564468,674534
248620,572452
113510,729668
1878,798909
817213,971129
680746,1036315
222889,857420
323855,1218567
231104,767552
585490,1205323
527627,887748
439077,1159680
692945,782853
732284,828723
66025,247357
178833,870489
1076805,1104326
425160,632678
78790,775729
682073,773495
363526,813605
439077,1001047
638341,1189405
187808,749757
915228,1122622
56896,918553
314847,589920
85395,937045
474967,661758
561888,1186465
161896,375673
275298,310517
1007669,1018477
152778,285412
741200,1203631
515351,989853
211017,1078018
253797,1121129
493007,987199
72440,638643
454300,1197933
895251,1095265
988841,1151303
164711,773260
476848,1111182
758155,932441
261574,310517
807548,1127711
5338,161055
524175,914968
714308,839295
38665,448786
113349,222629
417572,1127720
493891,972966
418280,912019
246994,781142
481224,815170
881014,1109390
283390,1014106
504103,823803
262909,321066
550122,952128
229015,907312
364109,785026
116544,1179124
32045,916916
261218,528497
141485,918553
556163,1050878
160757,261574
273403,504696
473432,661595
286472,464589
200198,608748
238147,522481
7610,507637
641949,1109520
114869,848184
218732,710265
204551,826955
92823,603385
756951,1218567
423655,1145913
277660,605098
191037,252637
394320,1110530
55442,479798
56610,1028923
5585,541098
1034677,1050095
128825,789820
924121,1133782
647052,741056
1104506,1172882
413057,735353
277660,857638
356044,571104
518190,707777
394110,801348
50128,833274
478105,521012
170097,1218889
208638,1025421
614578,656503
233436,625938
199553,1172938
394970,694312
3427,275073
771089,1166074
386958,940324
317031,635930
465547,529147
849088,1048346
375154,1127711
299435,328034
354195,465406
277660,871759
862388,952552
427658,465692
1045206,1099222
710210,772752
527144,1212563
179344,293064
200969,1208551
630767,715662
503953,596073
370167,979676
67839,591235
988239,1163722
105401,396628
846011,1154499
538342,984584
30286,304586
1113991,1137649
298479,1160737
339274,750502
26243,401026
195268,279336
880242,1151600
243209,453457
281523,330162
38665,1218567
783786,1163520
203377,1179685
150249,753361
215223,394021
289929,503571
17565,871202
154923,192782
870489,1160737
744724,779724
1012759,1160737
278021,1073700
782966,1192397
168908,296263
504869,811472
234124,503818
231035,848969
131090,484649
554472,1141234
511070,610958
108803,811472
620627,1165266
893897,927673
427378,751910
765260,960335
458838,678195
591235,936596
293603,460416
402843,1141600
459475,463974
486705,1130803
377480,439539
151162,1127280
598260,912131
1052347,1186127
857638,1151600
5410,720131
666060,738563
139553,751910
96482,741804
632678,765701
138691,680238
578629,882028
447417,1101271
749488,927612
328181,1002305
391742,1005398
432899,821331
625234,957459
583856,900479
608748,1165529
657092,1101271
694767,1186085
119531,547303
487151,850568
5338,200198
282142,742399
575954,810711
463974,791724
200056,931570
422033,1017753
312884,323855
1007669,1155849
148243,614578
984141,1155623
138857,324364
1007669,1188279
218329,492156
257466,583154
160757,548585
443441,597747
28882,250861
366409,1103267
269359,1026526
253236,1060581
159718,442719
1069450,1199000
399870,959833
233766,750502
251316,1063126
71672,632678
224984,1015521
134946,833974
214986,474081
44094,178833
319186,1216611
535947,821442
215223,756951
703939,1200313
762509,1034338
1115231,1190219
53633,1039253
188159,644348
453939,534971
350699,792437
357889,1191694
207000,1139253
183836,492156
161055,1205323
272308,709048
634742,840865
571471,807548
18268,735887
363535,1175605
278996,933970
206865,1200313
168501,656186
301804,686820
394021,415101
119309,730708
5338,493007
106380,317339
482721,1142589
869077,1069348
605098,1069348
1036540,1140065
660419,1095645
606987,884883
492016,849458
296139,666399
184941,1109390
173450,1007958
97877,927870
458410,1155873
1056918,1090558
287901,1109520
220952,315124
89036,90015
328132,1193878
1954,199706
200198,207000
200198,1151600
312884,618892
38560,778419
354686,1014942
291047,1203029
463974,605951
578575,979676
282810,539005
147489,712024
811472,869077
617736,810210
76644,78790
90347,803692
20371,206865
424041,902810
549132,1051876
731919,1202643
554048,1146838
318819,1197221
298479,811472
380179,447417
548585,880242
108805,258416
746114,1083757
504288,939292
372459,510287
640366,958254
323855,507637
571471,1018477
266575,1130516
233766,569051
98791,1106174
390841,863950
707777,826955
632193,653925
394021,451182
935821,1066127
383406,873591
415101,585490
1001047,1177618
901707,1006390
328687,559867
708039,876539
140269,743271
249012,317033
36259,1125224
457742,782537
195804,612988
108803,448786
169389,500646
398423,618892
1059199,1203105
21948,266127
274308,1210783
20403,494136
425598,647911
85825,396009
476996,679667
152920,859220
245604,1088314
80676,548690
275298,277660
440442,870307
220952,434374
608570,815612
888701,1100163
762180,1128125
363535,1029967
121697,1161252
366740,1141234
49655,428541
261574,277660
656191,1183450
437403,1151600
949159,1050895
286054,983925
175347,1205323
168998,895358
260470,1191032
914725,1023233
777410,1090796
128766,638556
451182,1198989
285743,742611
1013637,1034038
428621,563482
850832,990512
264321,946527
200198,233766
286144,312884
778720,941336
72122,1018504
853827,976362
622550,755339
691348,1163319
269179,413584
45468,298625
839010,944758
147202,635377
45876,1111182
860758,1142544
415101,1007669
486411,1136128
499317,1049829
40136,1103823
723261,1007669
827212,1025759
319315,748885
95056,184452
736632,759124
27869,547216
221010,580798
506713,728794
977442,1144370
632678,756951
500778,1086905
659201,1155698
345732,537591
583395,845318
178833,323855
223856,572160
282810,826955
210968,612433
226876,339620
324528,590496
146850,576965
304858,355446
637273,930718
966591,1004960
603897,965807
725317,1139993
77609,417572
204032,952650
226147,1053697
654976,859179
310517,608748
871202,1046297
33982,139553
803015,836889
223055,573171
71672,437403
338995,692566
931304,1208459
559706,623293
218329,880242
376346,612988
889119,1144997
718191,808213
375154,711334
36205,983672
53267,240830
492156,1109390
462572,945784
345732,608062
996024,1043456
169405,852512
106380,1179685
40275,1110104
316422,1137627
328188,367310
518190,896453
647052,971022
585490,1153515
678954,978192
60434,365440
350734,1165457
126795,1030861
275298,1127711
148959,1063126
439649,840632
793996,1167363
28104,1008512
195394,717524
793,1121619
285820,604949
571471,1155849
298479,448786
330408,1031557
233766,377480
76644,598072
518644,612696
916517,1150625
29365,353117
183836,880242
571471,1188279
218902,249305
348658,736078
282178,328982
158658,275655
417572,1007669
80430,537038
591208,619901
21482,757741
62729,833671
497206,1034125
274696,1113632
431419,484979
423069,523129
286144,331140
1126522,1149574
140953,1153063
235868,522981
79238,747041
168501,1093267
429260,578813
21372,1053870
460477,793939
225070,549035
838773,977596
390011,692408
836558,1182398
485193,977442
20371,783786
818587,1197933
220952,977442
104977,568114
751910,1103051
917862,995850
146324,1180496
681683,1108649
877724,894872
610265,792977
504696,980726
436113,1088018
830443,873364
596073,918553
1039217,1061875
448786,881014
820591,1051513
786864,1050912
184941,881014
330438,749299
251316,300302
611790,871917
685489,1143329
792006,945705
533835,1157810
641087,1115252
97135,779582
34960,824934
200633,1161571
143122,265008
634742,1160737
727586,1076072
222637,717117
608131,962281
704165,1148147
78934,967409
331140,976632
